,Date,CustomerNumber,SKU,SalePrice
157,2024-01-01,8216301437209,43942001,5.14
158,2024-01-01,8216301437209,42586001,15.39
159,2024-01-01,8216301437209,43647001,3.43
160,2024-01-01,8216301437209,43599001,1.53
161,2024-01-01,8216301437209,43761001,2.06
162,2024-01-01,8216301437209,42732001,4.05
163,2024-01-01,8216301437209,43007001,1.4
164,2024-01-01,8216301437209,44108001,2.79
165,2024-01-01,8216301437209,43542001,11.19
166,2024-01-01,8216301437209,42324001,9.79
167,2024-01-01,8216301437209,43162001,2.27
168,2024-01-01,8216301437209,43078001,4.83
169,2024-01-01,8216301437209,43599001,1.53
170,2024-01-01,8216301437209,43649001,1.68
171,2024-01-01,8216301437209,43488001,5.03
172,2024-01-01,8216301437209,43120001,4.07
173,2024-01-01,8216301437209,43505001,9.79
174,2024-01-01,8216301437209,42650001,8.39
175,2024-01-01,8216301437209,43549001,3.91
176,2024-01-01,8216301437209,42630001,4.47
177,2024-01-01,8216301437209,44102001,1.95
178,2024-01-01,8216301437209,42298001,11.19
179,2024-01-01,8216301437209,43756001,4.19
180,2024-01-01,8216301437209,42717001,3.35
181,2024-01-01,2266457510983,42881001,3.5
182,2024-01-01,2266457510983,43570001,3.71
183,2024-01-01,2266457510983,43131001,4.05
184,2024-01-01,2266457510983,44056001,2.58
185,2024-01-01,2266457510983,43412001,4.19
186,2024-01-01,2266457510983,42817001,3.77
187,2024-01-01,2266457510983,44081001,3.21
188,2024-01-01,2266457510983,42556001,3.07
189,2024-01-01,2266457510983,43194001,0.95
190,2024-01-01,2266457510983,43767001,4.1
191,2024-01-01,2266457510983,42676001,3.11
192,2024-01-01,2266457510983,43202001,4.1
193,2024-01-01,2266457510983,43629001,7.13
194,2024-01-01,2266457510983,42816001,4.61
195,2024-01-01,2266457510983,43145001,3.93
196,2024-01-01,2266457510983,42543001,3.07
197,2024-01-01,2266457510983,43097001,5.15
198,2024-01-01,2266457510983,42800001,3.07
199,2024-01-01,4884153530992,42100001,4.19
200,2024-01-01,4884153530992,43195001,4.45
201,2024-01-01,4884153530992,42125001,2.55
202,2024-01-01,4884153530992,42677001,4.63
203,2024-01-01,4884153530992,43047001,1.4
204,2024-01-01,3862491542743,43542001,11.19
205,2024-01-01,3862491542743,43734001,2.46
206,2024-01-01,3862491542743,43678001,2.42
207,2024-01-01,3862491542743,43869001,2.51
208,2024-01-01,3862491542743,44090001,4.19
209,2024-01-01,3862491542743,43489001,5.87
210,2024-01-01,3862491542743,42383001,5.87
211,2024-01-01,3862491542743,43951001,4.07
212,2024-01-01,3862491542743,43061001,5.03
213,2024-01-01,3862491542743,42481001,2.79
214,2024-01-01,3862491542743,44133001,1.09
215,2024-01-01,3862491542743,42981001,3.43
216,2024-01-01,3862491542743,43736001,6.12
217,2024-01-01,3862491542743,43918001,3.89
218,2024-01-01,3862491542743,43452001,3.77
219,2024-01-01,8796857886488,42398001,6.99
220,2024-01-01,8796857886488,42593001,15.39
221,2024-01-01,8796857886488,43709001,5.17
222,2024-01-01,8796857886488,43745001,5.57
223,2024-01-01,8796857886488,42792001,5.87
224,2024-01-01,8796857886488,43931001,2.32
225,2024-01-01,8796857886488,42877001,4.89
226,2024-01-01,8796857886488,42797001,2.79
227,2024-01-01,8796857886488,43608001,1.53
228,2024-01-01,8796857886488,42632001,2.8
229,2024-01-01,8796857886488,42401001,2.34
230,2024-01-01,8796857886488,43668001,4.56
231,2024-01-01,8796857886488,43802001,4.93
232,2024-01-01,8796857886488,42624001,7.41
233,2024-01-01,8796857886488,43480001,5.59
234,2024-01-01,8796857886488,42126001,4.13
235,2024-01-01,8796857886488,42539001,12.17
236,2024-01-01,8796857886488,42386001,5.1
237,2024-01-01,8796857886488,43520001,2.02
238,2024-01-01,8796857886488,43047001,1.4
239,2024-01-01,8796857886488,43112001,0.97
240,2024-01-01,1672167313655,42356001,2.65
241,2024-01-01,1672167313655,42360001,2.65
242,2024-01-01,1672167313655,43585001,2.51
243,2024-01-01,1672167313655,42662001,2.37
244,2024-01-01,1672167313655,43637001,5.1
245,2024-01-01,1672167313655,42182001,3.5
246,2024-01-01,1672167313655,43654001,2.03
247,2024-01-01,1672167313655,42990001,2.41
248,2024-01-01,1672167313655,43977001,1.81
249,2024-01-01,1672167313655,42494001,5.5
250,2024-01-01,1672167313655,44057001,4.16
251,2024-01-01,1672167313655,43197001,3.84
252,2024-01-01,1672167313655,42798001,4.2
253,2024-01-01,1672167313655,43222001,4.14
254,2024-01-01,1672167313655,43108001,0.8
255,2024-01-01,1672167313655,42278001,3.21
256,2024-01-01,1672167313655,44142001,4.16
257,2024-01-01,1672167313655,42247001,1.99
258,2024-01-01,1672167313655,43974001,1.81
259,2024-01-01,1672167313655,44151001,9.23
260,2024-01-01,1672167313655,43251001,4.73
261,2024-01-01,1672167313655,43955001,4.38
262,2024-01-01,1672167313655,42749001,0.76
263,2024-01-01,1672167313655,43927001,1.23
264,2024-01-01,1672167313655,42463001,3.47
265,2024-01-01,1672167313655,43899001,2.59
266,2024-01-01,1672167313655,42828001,2.55
267,2024-01-01,1672167313655,43194001,0.95
268,2024-01-01,1672167313655,42994001,0.8
269,2024-01-01,8343385447545,42815001,3.77
270,2024-01-01,8343385447545,42481001,2.79
271,2024-01-01,1780514240865,43395001,5.31
272,2024-01-01,1780514240865,42902001,6.15
273,2024-01-01,1780514240865,42315001,5.59
274,2024-01-01,1780514240865,42356001,2.65
275,2024-01-01,1780514240865,42251001,2.07
276,2024-01-01,3837091750621,42357001,5.17
277,2024-01-01,3837091750621,42360001,2.65
278,2024-01-01,3837091750621,42873001,4.19
279,2024-01-01,3837091750621,42440001,6.15
280,2024-01-01,3837091750621,42564001,5.31
281,2024-01-01,3837091750621,42572001,5.59
282,2024-01-01,3837091750621,42333001,4.19
283,2024-01-01,3837091750621,42437001,1.25
284,2024-01-01,3837091750621,42579001,4.75
285,2024-01-01,3837091750621,43752001,4.19
286,2024-01-01,3837091750621,42715001,5.59
287,2024-01-01,3837091750621,42160001,2.62
288,2024-01-01,3837091750621,42545001,12.59
289,2024-01-01,3837091750621,42879001,4.89
290,2024-01-01,3837091750621,42240001,1.4
291,2024-01-01,2100481629572,43247001,9.79
292,2024-01-01,2100481629572,42660001,2.79
293,2024-01-01,9550887257250,42359001,5.17
294,2024-01-01,9550887257250,42436001,1.25
295,2024-01-01,9550887257250,43954001,1.89
296,2024-01-01,9550887257250,43555001,6.01
297,2024-01-01,9550887257250,43187001,3.93
298,2024-01-01,9550887257250,42937001,5.03
299,2024-01-01,9550887257250,42702001,4.19
300,2024-01-01,9550887257250,43469001,6.01
301,2024-01-01,9550887257250,43756001,4.19
302,2024-01-01,9550887257250,42480001,5.59
303,2024-01-01,9550887257250,42591001,15.39
304,2024-01-01,3318972997129,42355001,5.17
305,2024-01-01,3318972997129,43391001,10.77
306,2024-01-01,3318972997129,42580001,5.31
307,2024-01-01,3318972997129,42581001,5.31
308,2024-01-01,3318972997129,42575001,5.59
309,2024-01-01,3318972997129,42329001,3.49
310,2024-01-01,3318972997129,42729001,4.19
311,2024-01-01,3318972997129,43626001,4.61
312,2024-01-01,3318972997129,42275001,1.99
313,2024-01-01,3318972997129,42547001,3.07
314,2024-01-01,3318972997129,43881001,1.22
315,2024-01-01,3318972997129,42369001,5.26
316,2024-01-01,3318972997129,42494001,5.5
317,2024-01-01,3318972997129,44134001,3.53
318,2024-01-01,3318972997129,42687001,2.24
319,2024-01-01,3318972997129,42318001,5.17
320,2024-01-01,3318972997129,43113001,2.13
321,2024-01-01,3318972997129,42491001,3.7
322,2024-01-01,3318972997129,44115001,3.29
323,2024-01-01,3318972997129,43835001,3.15
324,2024-01-01,3318972997129,44078001,1.95
325,2024-01-01,3318972997129,43909001,2.32
326,2024-01-01,3318972997129,43003001,3.25
327,2024-01-01,3318972997129,43497001,4.61
328,2024-01-01,3318972997129,43512001,2.17
329,2024-01-01,3318972997129,42296001,11.19
330,2024-01-01,3318972997129,42317001,2.79
331,2024-01-01,3318972997129,44084001,1.95
332,2024-01-01,3318972997129,42596001,9.51
333,2024-01-01,3318972997129,42688001,4.12
334,2024-01-01,9094309189010,43556001,3.25
335,2024-01-01,9094309189010,43647001,3.43
336,2024-01-01,9094309189010,42203001,3.92
337,2024-01-01,9094309189010,42860001,2.79
338,2024-01-01,9094309189010,43164001,1.3
339,2024-01-01,9094309189010,42951001,1.9
340,2024-01-01,9094309189010,42768001,16.79
341,2024-01-01,9094309189010,42351001,8.39
342,2024-01-01,9094309189010,43676001,4.03
343,2024-01-01,9094309189010,42105001,3.67
344,2024-01-01,9094309189010,43951001,4.07
345,2024-01-01,9094309189010,43579001,1.18
346,2024-01-01,9094309189010,42181001,7.69
347,2024-01-01,9094309189010,42333001,4.19
348,2024-01-01,9094309189010,43060001,2.23
349,2024-01-01,9094309189010,42806001,4.05
350,2024-01-01,9094309189010,43134001,1.92
351,2024-01-01,9094309189010,42994001,0.8
352,2024-01-01,9094309189010,42396001,1.53
353,2024-01-01,3275418370467,43449001,3.77
354,2024-01-01,3275418370467,43942001,5.14
355,2024-01-01,3275418370467,43629001,7.13
356,2024-01-01,3275418370467,42196001,0.95
357,2024-01-01,3275418370467,43990001,5.57
358,2024-01-01,3275418370467,42088001,6.99
359,2024-01-01,3275418370467,42491001,3.7
360,2024-01-01,3275418370467,42983001,2.65
361,2024-01-01,3275418370467,43618001,7.13
362,2024-01-01,5403465843148,42357001,5.17
363,2024-01-01,5403465843148,42359001,5.17
364,2024-01-01,5403465843148,42926001,6.15
365,2024-01-01,5403465843148,43690001,4.61
366,2024-01-01,5403465843148,42568001,5.59
367,2024-01-01,5403465843148,44072001,1.95
368,2024-01-01,5403465843148,43648001,1.95
369,2024-01-01,5403465843148,43136001,4.05
370,2024-01-01,5403465843148,43824001,2.34
371,2024-01-01,5403465843148,42536001,12.59
372,2024-01-01,5403465843148,42692001,3.91
373,2024-01-01,5403465843148,42843001,2.0
374,2024-01-01,5403465843148,43565001,3.23
375,2024-01-01,5403465843148,43818001,4.75
376,2024-01-01,5403465843148,42655001,9.79
377,2024-01-01,5403465843148,42848001,2.79
378,2024-01-01,5403465843148,43917001,1.97
379,2024-01-01,5403465843148,42875001,8.39
380,2024-01-01,5403465843148,42823001,3.3
381,2024-01-01,5403465843148,42370001,4.13
382,2024-01-01,5403465843148,42978001,2.66
383,2024-01-01,5403465843148,44074001,1.95
384,2024-01-01,5403465843148,42219001,2.66
385,2024-01-01,5403465843148,42174001,4.2
386,2024-01-01,5403465843148,43091001,4.76
387,2024-01-01,5403465843148,42752001,1.81
388,2024-01-01,5403465843148,42464001,4.63
389,2024-01-01,5403465843148,43420001,4.19
390,2024-01-01,5403465843148,42661001,2.79
391,2024-01-01,4863103218536,42359001,5.17
392,2024-01-01,4863103218536,42359001,5.17
393,2024-01-01,4863103218536,43388001,5.31
394,2024-01-01,4863103218536,43685001,2.79
395,2024-01-01,4863103218536,42526001,5.59
396,2024-01-01,4863103218536,42568001,5.59
397,2024-01-01,4863103218536,42526001,5.59
398,2024-01-01,4863103218536,44146001,3.84
399,2024-01-01,4863103218536,42417001,2.34
400,2024-01-01,4863103218536,43926001,2.23
401,2024-01-01,4863103218536,43155001,4.35
402,2024-01-01,4863103218536,43908001,5.57
403,2024-01-01,4863103218536,42774001,5.59
404,2024-01-01,4863103218536,44076001,1.95
405,2024-01-01,4863103218536,43897001,3.86
406,2024-01-01,4863103218536,43504001,9.79
407,2024-01-01,4863103218536,43243001,9.79
408,2024-01-01,4863103218536,43664001,2.56
409,2024-01-01,4863103218536,42471001,1.08
410,2024-01-01,4863103218536,42402001,2.34
411,2024-01-01,8036804293115,42358001,2.65
412,2024-01-01,8036804293115,42357001,5.17
413,2024-01-01,8036804293115,43387001,6.15
414,2024-01-01,8036804293115,42526001,5.59
415,2024-01-01,8036804293115,42523001,4.89
416,2024-01-01,8036804293115,44122001,4.89
417,2024-01-01,8036804293115,43854001,2.23
418,2024-01-01,8036804293115,43868001,2.37
419,2024-01-01,8036804293115,42318001,5.17
420,2024-01-01,8036804293115,42496001,1.69
421,2024-01-01,8036804293115,42081001,3.49
422,2024-01-01,8036804293115,44082001,2.79
423,2024-01-01,8036804293115,43927001,1.23
424,2024-01-01,8036804293115,44083001,1.95
425,2024-01-01,8036804293115,42993001,4.84
426,2024-01-01,5638272970778,42355001,5.17
427,2024-01-01,5638272970778,42360001,2.65
428,2024-01-01,5638272970778,42302001,4.19
429,2024-01-01,5638272970778,42704001,3.91
430,2024-01-01,5638272970778,42384001,4.69
431,2024-01-01,5638272970778,43449001,3.77
432,2024-01-01,5638272970778,44102001,1.95
433,2024-01-01,5638272970778,42279001,20.01
434,2024-01-01,5638272970778,44064001,1.95
435,2024-01-01,5638272970778,43581001,5.53
436,2024-01-01,5638272970778,42944001,2.14
437,2024-01-01,5638272970778,43539001,11.19
438,2024-01-01,5638272970778,43629001,7.13
439,2024-01-01,5638272970778,43074001,3.46
440,2024-01-01,5638272970778,42636001,3.91
441,2024-01-01,5638272970778,42482001,2.23
442,2024-01-01,5638272970778,43656001,3.64
443,2024-01-01,5638272970778,42974001,0.7
444,2024-01-01,5638272970778,42166001,3.5
445,2024-01-01,5638272970778,43441001,4.19
446,2024-01-01,5638272970778,43581001,5.53
447,2024-01-01,5638272970778,42327001,4.47
448,2024-01-01,5638272970778,43584001,3.63
449,2024-01-01,5638272970778,42707001,3.91
450,2024-01-01,5638272970778,42833001,2.13
451,2024-01-01,5638272970778,43894001,4.19
452,2024-01-01,5638272970778,42158001,2.39
453,2024-01-01,5638272970778,42725001,4.8
454,2024-01-01,5638272970778,43703001,0.73
455,2024-01-01,5638272970778,42337001,4.61
456,2024-01-01,9684393120153,42356001,2.65
457,2024-01-01,9684393120153,42357001,5.17
458,2024-01-01,9684393120153,43687001,2.79
459,2024-01-01,9684393120153,43388001,5.31
460,2024-01-01,9684393120153,42568001,5.59
461,2024-01-01,9684393120153,42331001,6.15
462,2024-01-01,9684393120153,42367001,4.13
463,2024-01-01,9684393120153,42512001,2.1
464,2024-01-01,9684393120153,42707001,3.91
465,2024-01-01,9684393120153,43779001,0.78
466,2024-01-01,1952419815790,42360001,2.65
467,2024-01-01,1952419815790,42988001,1.27
468,2024-01-01,1952419815790,44002001,3.63
469,2024-01-01,1952419815790,42366001,2.35
470,2024-01-01,1952419815790,42332001,3.91
471,2024-01-01,1952419815790,43578001,5.05
472,2024-01-01,1952419815790,43835001,3.15
473,2024-01-01,1952419815790,42531001,3.07
474,2024-01-01,1952419815790,42834001,0.9
475,2024-01-01,1952419815790,43756001,4.19
476,2024-01-01,1952419815790,43710001,3.82
477,2024-01-01,1952419815790,42426001,2.34
478,2024-01-01,1952419815790,43925001,2.42
479,2024-01-01,1952419815790,42626001,6.99
480,2024-01-01,1952419815790,44154001,15.39
481,2024-01-01,1952419815790,43089001,4.02
482,2024-01-01,1952419815790,42257001,3.11
483,2024-01-01,1952419815790,42718001,3.35
484,2024-01-01,1952419815790,42690001,3.91
485,2024-01-01,1952419815790,42535001,5.59
486,2024-01-01,1952419815790,42480001,5.59
487,2024-01-01,1952419815790,43931001,2.32
488,2024-01-01,1952419815790,44079001,1.95
489,2024-01-01,1952419815790,43965001,1.81
490,2024-01-01,1952419815790,42406001,2.34
491,2024-01-01,1952419815790,42944001,2.14
492,2024-01-01,1952419815790,43150001,4.06
493,2024-01-01,1952419815790,43481001,5.59
494,2024-01-01,1952419815790,42858001,2.79
495,2024-01-01,1952419815790,42412001,2.34
496,2024-01-01,7689312360032,43208001,2.51
497,2024-01-01,7689312360032,42963001,5.59
498,2024-01-01,7689312360032,43128001,4.89
499,2024-01-01,7689312360032,43090001,2.16
500,2024-01-01,7689312360032,42973001,1.39
501,2024-01-01,7689312360032,43966001,1.81
502,2024-01-01,7689312360032,43436001,3.77
503,2024-01-01,7689312360032,43445001,4.19
504,2024-01-01,7689312360032,42767001,5.59
505,2024-01-01,7689312360032,42419001,12.87
506,2024-01-01,7689312360032,43630001,6.99
507,2024-01-01,7689312360032,42982001,4.05
508,2024-01-01,7689312360032,42173001,4.2
509,2024-01-01,7689312360032,43734001,2.46
510,2024-01-01,7689312360032,43721001,1.36
511,2024-01-01,7689312360032,42306001,5.59
512,2024-01-01,7689312360032,43677001,4.19
513,2024-01-01,7689312360032,43180001,4.19
514,2024-01-01,7689312360032,43972001,1.81
515,2024-01-01,7689312360032,42817001,3.77
516,2024-01-01,7689312360032,43568001,4.73
517,2024-01-01,7689312360032,42987001,4.84
518,2024-01-01,7689312360032,42918001,3.5
519,2024-01-01,7689312360032,43948001,0.71
520,2024-01-01,7689312360032,42707001,3.91
521,2024-01-01,3916010425824,42791001,10.49
522,2024-01-01,3916010425824,42160001,2.62
523,2024-01-01,3916010425824,43416001,6.29
524,2024-01-01,3916010425824,43452001,3.77
525,2024-01-01,2157878903197,43863001,2.37
526,2024-01-01,2157878903197,43910001,4.19
527,2024-01-01,7028277306311,43564001,3.39
528,2024-01-01,7028277306311,42990001,2.41
529,2024-01-01,8424279708218,42357001,5.17
530,2024-01-01,3777999113072,43068001,5.29
531,2024-01-01,3777999113072,42290001,20.01
532,2024-01-01,3777999113072,42278001,3.21
533,2024-01-01,3777999113072,42797001,2.79
534,2024-01-01,3777999113072,43512001,2.17
535,2024-01-01,3777999113072,44135001,1.25
536,2024-01-01,2778669792406,43958001,2.8
537,2024-01-01,2778669792406,42936001,5.03
538,2024-01-01,2778669792406,43064001,2.63
539,2024-01-01,2778669792406,43972001,1.81
540,2024-01-01,2778669792406,42781001,29.25
541,2024-01-01,2778669792406,42361001,1.39
542,2024-01-01,2778669792406,43978001,1.81
543,2024-01-01,2778669792406,42277001,3.14
544,2024-01-01,2778669792406,42540001,3.07
545,2024-01-01,2778669792406,43131001,4.05
546,2024-01-01,2219308491697,43005001,21.55
547,2024-01-01,2219308491697,42495001,5.18
548,2024-01-01,2219308491697,43924001,2.45
549,2024-01-01,2219308491697,43579001,1.18
550,2024-01-01,2219308491697,42380001,2.2
551,2024-01-01,2219308491697,43845001,13.85
552,2024-01-01,2219308491697,43247001,9.79
553,2024-01-01,2219308491697,43731001,3.26
554,2024-01-01,2219308491697,42480001,5.59
555,2024-01-01,2219308491697,43100001,3.79
556,2024-01-01,2219308491697,43438001,3.77
557,2024-01-01,2219308491697,43096001,1.3
558,2024-01-01,2219308491697,42182001,3.5
559,2024-01-01,2219308491697,43450001,3.77
560,2024-01-01,2219308491697,43413001,4.19
561,2024-01-01,2219308491697,44068001,3.21
562,2024-01-01,2219308491697,42353001,8.39
563,2024-01-01,2219308491697,43827001,5.15
564,2024-01-01,2219308491697,42916001,3.5
565,2024-01-01,2219308491697,42223001,1.02
566,2024-01-01,2219308491697,43956001,4.49
567,2024-01-01,2219308491697,42205001,2.48
568,2024-01-01,2219308491697,43724001,4.13
569,2024-01-01,2219308491697,43569001,1.3
570,2024-01-01,2219308491697,43504001,9.79
571,2024-01-01,2219308491697,43056001,3.23
572,2024-01-01,4471721527826,44114001,3.02
573,2024-01-01,4169657138441,43672001,4.8
574,2024-01-01,4169657138441,43465001,4.61
575,2024-01-01,4169657138441,42433001,7.0
576,2024-01-01,4169657138441,44144001,3.86
577,2024-01-01,4169657138441,42420001,4.17
578,2024-01-01,4169657138441,42170001,4.2
579,2024-01-01,4169657138441,43635001,10.63
580,2024-01-01,4169657138441,42834001,0.9
581,2024-01-01,4169657138441,44154001,15.39
582,2024-01-01,4169657138441,42588001,15.39
583,2024-01-01,4169657138441,42887001,6.99
584,2024-01-01,4169657138441,44126001,4.61
585,2024-01-01,4169657138441,42626001,6.99
586,2024-01-01,4169657138441,42171001,4.2
587,2024-01-01,4169657138441,43581001,5.53
588,2024-01-01,4169657138441,42119001,2.74
589,2024-01-01,4169657138441,42550001,3.07
590,2024-01-01,4169657138441,43728001,2.55
591,2024-01-01,4169657138441,42199001,5.08
592,2024-01-01,4169657138441,42808001,2.79
593,2024-01-01,4169657138441,42558001,3.07
594,2024-01-01,4169657138441,42146001,1.23
595,2024-01-01,4169657138441,44099001,3.21
596,2024-01-01,4169657138441,43977001,1.81
597,2024-01-01,2370361192324,42359001,5.17
598,2024-01-01,2370361192324,42356001,2.65
599,2024-01-01,2370361192324,42442001,4.19
600,2024-01-01,2370361192324,42526001,5.59
601,2024-01-01,2370361192324,42331001,6.15
602,2024-01-01,2370361192324,42575001,5.59
603,2024-01-01,2370361192324,43716001,3.25
604,2024-01-01,2370361192324,43779001,0.78
605,2024-01-01,2370361192324,42884001,3.5
606,2024-01-01,2370361192324,42505001,1.85
