,Date,CustomerNumber,SKU,SalePrice
212,2024-01-01,4565242614928,42241001,3.71
213,2024-01-01,4565242614928,44133001,0.94
214,2024-01-01,4565242614928,42189001,2.17
215,2024-01-01,4565242614928,43203001,3.95
216,2024-01-01,4565242614928,43892001,3.26
217,2024-01-01,4565242614928,42296001,9.59
218,2024-01-01,4565242614928,44141001,1.86
219,2024-01-01,8899524024450,42355001,4.43
220,2024-01-01,8899524024450,42355001,4.43
221,2024-01-01,8899524024450,42214001,3.42
222,2024-01-01,8899524024450,43678001,2.08
223,2024-01-01,8899524024450,43637001,4.37
224,2024-01-01,8899524024450,43159001,3.92
225,2024-01-01,8899524024450,43963001,1.55
226,2024-01-01,8899524024450,44098001,1.67
227,2024-01-01,8899524024450,42541001,2.63
228,2024-01-01,8899524024450,42641001,4.79
229,2024-01-01,8899524024450,42383001,5.03
230,2024-01-01,8899524024450,43560001,2.88
231,2024-01-01,8899524024450,42189001,2.17
232,2024-01-01,8899524024450,42434001,10.79
233,2024-01-01,8899524024450,43904001,0.82
234,2024-01-01,8899524024450,42081001,2.99
235,2024-01-01,8899524024450,44061001,3.11
236,2024-01-01,8899524024450,42281001,9.59
237,2024-01-01,8899524024450,42490001,1.88
238,2024-01-01,8899524024450,43516001,2.64
239,2024-01-01,8899524024450,43777001,4.19
240,2024-01-01,8899524024450,43097001,4.42
241,2024-01-01,8899524024450,43684001,2.87
242,2024-01-01,8899524024450,43424001,4.79
243,2024-01-01,8899524024450,42326001,8.39
244,2024-01-01,8899524024450,42544001,2.63
245,2024-01-01,8899524024450,42837001,2.99
246,2024-01-01,8899524024450,43117001,0.67
247,2024-01-01,8899524024450,43703001,0.62
248,2024-01-01,3670324951296,43295001,1.31
249,2024-01-01,3670324951296,44039001,0.95
250,2024-01-01,3670324951296,42314001,2.57
251,2024-01-01,3670324951296,42314001,2.57
252,2024-01-01,5023526263538,43383001,1.38
253,2024-01-01,5023526263538,43206001,3.19
254,2024-01-01,5023526263538,43960001,0.91
255,2024-01-01,5023526263538,43206001,3.19
256,2024-01-01,5023526263538,42361001,1.19
257,2024-01-01,5023526263538,43512001,1.86
258,2024-01-01,5023526263538,43175001,2.56
259,2024-01-01,5023526263538,42141001,0.66
260,2024-01-01,5023526263538,43090001,1.85
261,2024-01-01,5023526263538,42829001,3.11
262,2024-01-01,5023526263538,44073001,1.67
263,2024-01-01,5023526263538,42177001,3.6
264,2024-01-01,5023526263538,42436001,1.07
265,2024-01-01,5023526263538,42112001,3.13
266,2024-01-01,5023526263538,42438001,1.07
267,2024-01-01,5023526263538,43841001,2.83
268,2024-01-01,5023526263538,43138001,4.01
269,2024-01-01,5023526263538,43073001,2.99
270,2024-01-01,5023526263538,43999001,4.26
271,2024-01-01,4642568373762,42355001,4.43
272,2024-01-01,4642568373762,42359001,4.43
273,2024-01-01,4642568373762,43685001,2.39
274,2024-01-01,4642568373762,42568001,4.79
275,2024-01-01,4642568373762,42582001,5.15
276,2024-01-01,4642568373762,42314001,2.57
277,2024-01-01,4642568373762,42313001,2.75
278,2024-01-01,4642568373762,43295001,1.31
279,2024-01-01,4642568373762,43312001,2.03
280,2024-01-01,4642568373762,43325001,0.83
281,2024-01-01,4642568373762,44046001,1.55
282,2024-01-01,4642568373762,43306001,2.99
283,2024-01-01,4642568373762,43027001,10.43
284,2024-01-01,4642568373762,43025001,10.43
285,2024-01-01,4642568373762,43118001,1.58
286,2024-01-01,4642568373762,42550001,2.63
287,2024-01-01,4642568373762,42274001,3.4
288,2024-01-01,4642568373762,44159001,4.31
289,2024-01-01,4642568373762,42228001,1.96
290,2024-01-01,4642568373762,43812001,1.49
291,2024-01-01,4642568373762,42843001,1.72
292,2024-01-01,7607061070260,43196001,4.01
293,2024-01-01,7607061070260,43974001,1.55
294,2024-01-01,7607061070260,42950001,1.54
295,2024-01-01,7607061070260,42647001,7.19
296,2024-01-01,8087167663058,43673001,1.69
297,2024-01-01,8087167663058,42463001,2.98
298,2024-01-01,8087167663058,44074001,1.67
299,2024-01-01,8087167663058,44055001,0.76
300,2024-01-01,8087167663058,43766001,4.06
301,2024-01-01,8087167663058,42404001,1.2
302,2024-01-01,8087167663058,43672001,4.12
303,2024-01-01,8087167663058,43168001,2.88
304,2024-01-01,8087167663058,43426001,4.19
305,2024-01-01,8087167663058,43569001,1.12
306,2024-01-01,8087167663058,43138001,4.01
307,2024-01-01,8087167663058,42373001,4.27
308,2024-01-01,8087167663058,42682001,1.98
309,2024-01-01,8087167663058,43560001,2.88
310,2024-01-01,8087167663058,42271001,9.58
311,2024-01-01,8087167663058,44056001,2.21
312,2024-01-01,8087167663058,43672001,4.12
313,2024-01-01,8087167663058,43834001,2.83
314,2024-01-01,8087167663058,42893001,3.0
315,2024-01-01,8087167663058,42243001,9.23
316,2024-01-01,8087167663058,42948001,2.58
317,2024-01-01,8087167663058,42841001,3.97
318,2024-01-01,8087167663058,44088001,3.11
319,2024-01-01,8087167663058,42728001,4.19
320,2024-01-01,8087167663058,43959001,1.4
321,2024-01-01,8087167663058,42551001,2.63
322,2024-01-01,8087167663058,42672001,3.95
323,2024-01-01,8087167663058,42424001,2.0
324,2024-01-01,669456370267,42358001,2.27
325,2024-01-01,669456370267,42933001,3.0
326,2024-01-01,669456370267,42654001,3.95
327,2024-01-01,669456370267,43687001,2.39
328,2024-01-01,669456370267,42526001,4.79
329,2024-01-01,669456370267,42314001,2.57
330,2024-01-01,669456370267,43331001,1.55
331,2024-01-01,669456370267,43330001,1.55
332,2024-01-01,669456370267,43354001,1.55
333,2024-01-01,669456370267,43334001,1.55
334,2024-01-01,669456370267,43011001,13.19
335,2024-01-01,669456370267,42608001,12.59
336,2024-01-01,669456370267,43942001,4.4
337,2024-01-01,669456370267,42430001,2.0
338,2024-01-01,1868110452865,42356001,2.27
339,2024-01-01,1868110452865,42359001,4.43
340,2024-01-01,1868110452865,42901001,11.51
341,2024-01-01,1868110452865,42906001,3.0
342,2024-01-01,1868110452865,42269001,2.39
343,2024-01-01,1868110452865,42665001,7.91
344,2024-01-01,8548173620114,42360001,2.27
345,2024-01-01,8548173620114,43530001,6.83
346,2024-01-01,8548173620114,42898001,3.0
347,2024-01-01,8548173620114,42922001,3.59
348,2024-01-01,2551693716731,42358001,2.27
349,2024-01-01,2551693716731,42922001,3.59
350,2024-01-01,2551693716731,42335001,3.59
351,2024-01-01,2551693716731,43527001,5.99
352,2024-01-01,2551693716731,42563001,4.55
353,2024-01-01,2551693716731,43794001,3.0
354,2024-01-01,2551693716731,42313001,2.75
355,2024-01-01,2551693716731,42311001,2.75
356,2024-01-01,2551693716731,44035001,1.31
357,2024-01-01,2551693716731,43295001,1.31
358,2024-01-01,2551693716731,43269001,2.03
359,2024-01-01,2551693716731,42611001,12.35
360,2024-01-01,2551693716731,43022001,13.19
361,2024-01-01,2551693716731,42490001,1.88
362,2024-01-01,2551693716731,43005001,18.47
363,2024-01-01,2468743160314,42357001,4.43
364,2024-01-01,2468743160314,42355001,4.43
365,2024-01-01,2468743160314,43104001,1.99
366,2024-01-01,2468743160314,43652001,2.23
367,2024-01-01,2468743160314,42911001,3.0
368,2024-01-01,936112006700,42359001,4.43
369,2024-01-01,936112006700,42357001,4.43
370,2024-01-01,936112006700,43940001,2.66
371,2024-01-01,936112006700,43748001,2.27
372,2024-01-01,936112006700,43801001,1.67
373,2024-01-01,936112006700,42535001,4.79
374,2024-01-01,936112006700,43426001,4.19
375,2024-01-01,936112006700,44079001,1.67
376,2024-01-01,936112006700,43153001,1.97
377,2024-01-01,936112006700,43121001,2.29
378,2024-01-01,936112006700,44099001,2.75
379,2024-01-01,936112006700,43521001,1.75
380,2024-01-01,936112006700,42945001,2.09
381,2024-01-01,936112006700,42869001,2.99
382,2024-01-01,936112006700,43230001,1.15
383,2024-01-01,936112006700,43476001,4.43
384,2024-01-01,953630115819,43053001,1.2
385,2024-01-01,953630115819,43571001,1.15
386,2024-01-01,953630115819,43696001,8.39
387,2024-01-01,953630115819,42231001,3.6
388,2024-01-01,953630115819,43435001,3.23
389,2024-01-01,953630115819,43644001,3.25
390,2024-01-01,953630115819,43779001,0.67
391,2024-01-01,953630115819,42341001,3.95
392,2024-01-01,953630115819,43203001,3.95
393,2024-01-01,953630115819,43798001,1.39
394,2024-01-01,953630115819,42777001,4.79
395,2024-01-01,953630115819,43679001,3.42
396,2024-01-01,953630115819,43942001,4.4
397,2024-01-01,953630115819,42317001,2.39
398,2024-01-01,953630115819,43236001,1.14
399,2024-01-01,953630115819,42636001,3.35
400,2024-01-01,953630115819,42475001,3.98
401,2024-01-01,953630115819,42212001,2.89
402,2024-01-01,953630115819,43677001,3.59
403,2024-01-01,953630115819,42628001,2.99
404,2024-01-01,953630115819,43082001,2.96
405,2024-01-01,953630115819,42634001,4.19
406,2024-01-01,953630115819,42629001,4.19
407,2024-01-01,953630115819,43088001,4.03
408,2024-01-01,6811686356444,42357001,4.43
409,2024-01-01,6811686356444,42356001,2.27
410,2024-01-01,6811686356444,42898001,3.0
411,2024-01-01,6811686356444,43399001,5.63
412,2024-01-01,6811686356444,42576001,5.15
413,2024-01-01,6811686356444,42573001,4.79
414,2024-01-01,6811686356444,43497001,3.95
415,2024-01-01,6811686356444,42978001,2.28
416,2024-01-01,6811686356444,43877001,3.06
417,2024-01-01,6811686356444,42178001,3.6
418,2024-01-01,6811686356444,43933001,4.69
419,2024-01-01,6811686356444,43737001,2.75
420,2024-01-01,6811686356444,42675001,3.01
421,2024-01-01,6811686356444,43617001,6.11
422,2024-01-01,6811686356444,42925001,4.43
423,2024-01-01,6811686356444,43908001,4.78
424,2024-01-01,6811686356444,43589001,3.25
425,2024-01-01,6811686356444,43101001,3.1
426,2024-01-01,6811686356444,43834001,2.83
427,2024-01-01,6811686356444,43221001,1.91
428,2024-01-01,6811686356444,43420001,3.59
429,2024-01-01,6811686356444,43060001,1.91
430,2024-01-01,6811686356444,43852001,2.03
431,2024-01-01,6811686356444,43779001,0.67
432,2024-01-01,6811686356444,44057001,3.56
433,2024-01-01,6811686356444,42128001,1.39
434,2024-01-01,6811686356444,43157001,2.09
435,2024-01-01,6811686356444,42129001,0.8
436,2024-01-01,3996071251018,42566001,4.55
437,2024-01-01,4598629561343,42359001,4.43
438,2024-01-01,4598629561343,42356001,2.27
439,2024-01-01,4598629561343,43400001,5.63
440,2024-01-01,4598629561343,42528001,4.79
441,2024-01-01,4598629561343,42595001,1.54
442,2024-01-01,4598629561343,43464001,3.95
443,2024-01-01,4598629561343,43450001,3.23
444,2024-01-01,4598629561343,43847001,3.59
445,2024-01-01,4598629561343,43142001,3.38
446,2024-01-01,4598629561343,42384001,4.02
447,2024-01-01,4598629561343,44047001,2.14
448,2024-01-01,4598629561343,42254001,3.4
449,2024-01-01,4598629561343,43487001,5.03
450,2024-01-01,4598629561343,43139001,3.26
451,2024-01-01,4598629561343,42821001,5.27
452,2024-01-01,4598629561343,42766001,4.79
453,2024-01-01,4598629561343,42980001,1.03
454,2024-01-01,4598629561343,43243001,8.39
455,2024-01-01,4598629561343,43206001,3.19
456,2024-01-01,4598629561343,42513001,1.8
457,2024-01-01,4598629561343,43120001,3.49
458,2024-01-01,4598629561343,42198001,3.8
459,2024-01-01,4598629561343,43778001,0.77
460,2024-01-01,4598629561343,43774001,2.87
461,2024-01-01,4598629561343,43045001,4.67
462,2024-01-01,4598629561343,43701001,8.39
463,2024-01-01,4598629561343,42696001,3.35
464,2024-01-01,1067140528023,42357001,4.43
465,2024-01-01,1067140528023,43400001,5.63
466,2024-01-01,1067140528023,42581001,4.55
467,2024-01-01,1067140528023,42334001,3.59
468,2024-01-01,1067140528023,42314001,2.57
469,2024-01-01,1067140528023,43715001,2.35
470,2024-01-01,1067140528023,43755001,1.8
471,2024-01-01,5769848866678,42360001,2.27
472,2024-01-01,5769848866678,43454001,3.23
473,2024-01-01,5769848866678,43708001,0.66
474,2024-01-01,5769848866678,42839001,1.12
475,2024-01-01,5769848866678,43829001,3.31
476,2024-01-01,5769848866678,43874001,1.67
477,2024-01-01,5769848866678,43709001,4.43
478,2024-01-01,5769848866678,43884001,1.99
479,2024-01-01,5769848866678,43132001,2.11
480,2024-01-01,5769848866678,42647001,7.19
481,2024-01-01,5769848866678,42232001,3.6
482,2024-01-01,5769848866678,43968001,1.55
483,2024-01-01,5769848866678,44084001,1.67
484,2024-01-01,5769848866678,43648001,1.67
485,2024-01-01,5769848866678,42169001,3.6
486,2024-01-01,5769848866678,42140001,1.86
487,2024-01-01,5769848866678,43522001,2.32
488,2024-01-01,5769848866678,43656001,3.12
489,2024-01-01,5769848866678,43202001,3.52
490,2024-01-01,5769848866678,42426001,2.0
491,2024-01-01,7239419300726,42359001,4.43
492,2024-01-01,7239419300726,42441001,5.27
493,2024-01-01,7239419300726,42440001,5.27
494,2024-01-01,7239419300726,43528001,5.99
495,2024-01-01,7239419300726,42584001,5.15
496,2024-01-01,7239419300726,42335001,3.59
497,2024-01-01,7239419300726,42975001,4.79
498,2024-01-01,7239419300726,42312001,3.71
499,2024-01-01,7239419300726,42311001,2.75
500,2024-01-01,7239419300726,43282001,3.59
501,2024-01-01,7239419300726,43016001,27.59
502,2024-01-01,7239419300726,42974001,0.6
503,2024-01-01,7239419300726,43573001,2.26
504,2024-01-01,7239419300726,43132001,2.11
505,2024-01-01,7239419300726,43507001,8.39
506,2024-01-01,7239419300726,42882001,3.0
507,2024-01-01,7239419300726,43096001,1.12
508,2024-01-01,7239419300726,42664001,5.27
509,2024-01-01,7239419300726,43437001,3.95
510,2024-01-01,7239419300726,43760001,4.74
511,2024-01-01,7239419300726,42197001,2.0
512,2024-01-01,7239419300726,42224001,1.63
513,2024-01-01,7239419300726,42648001,7.19
514,2024-01-01,7239419300726,42199001,4.36
515,2024-01-01,7239419300726,42661001,2.39
516,2024-01-01,7239419300726,42369001,4.51
517,2024-01-01,7239419300726,43053001,1.2
518,2024-01-01,6435340941141,43110001,1.1
519,2024-01-01,6435340941141,43551001,5.15
520,2024-01-01,6435340941141,43914001,3.2
521,2024-01-01,6435340941141,43919001,1.86
522,2024-01-01,6435340941141,42999001,0.76
523,2024-01-01,6435340941141,43564001,2.9
524,2024-01-01,6435340941141,42889001,4.52
525,2024-01-01,6435340941141,42535001,4.79
526,2024-01-01,6435340941141,42144001,0.74
527,2024-01-01,6435340941141,42456001,1.64
528,2024-01-01,6435340941141,42950001,1.54
529,2024-01-01,6435340941141,42669001,3.95
530,2024-01-01,6435340941141,43189001,1.57
531,2024-01-01,6435340941141,44072001,1.67
532,2024-01-01,6435340941141,43936001,3.26
533,2024-01-01,6435340941141,42317001,2.39
534,2024-01-01,6435340941141,43984001,1.58
535,2024-01-01,6435340941141,43078001,4.14
536,2024-01-01,4462195890154,42359001,4.43
537,2024-01-01,4462195890154,42358001,2.27
538,2024-01-01,4462195890154,42272001,5.27
539,2024-01-01,4462195890154,42177001,3.6
540,2024-01-01,4462195890154,44108001,2.39
541,2024-01-01,4462195890154,42536001,10.79
542,2024-01-01,4462195890154,42453001,3.05
543,2024-01-01,4462195890154,43594001,8.99
544,2024-01-01,4462195890154,43774001,2.87
545,2024-01-01,4462195890154,42121001,1.7
546,2024-01-01,4462195890154,43947001,0.96
547,2024-01-01,4462195890154,42766001,4.79
548,2024-01-01,4462195890154,42809001,5.39
549,2024-01-01,4462195890154,44135001,1.07
550,2024-01-01,4462195890154,42868001,4.79
551,2024-01-01,4462195890154,43581001,4.74
552,2024-01-01,4462195890154,43997001,2.95
553,2024-01-01,4462195890154,43208001,2.15
554,2024-01-01,4462195890154,43406001,5.99
555,2024-01-01,4462195890154,43775001,4.19
556,2024-01-01,4462195890154,42691001,4.67
557,2024-01-01,4462195890154,42958001,4.51
558,2024-01-01,4462195890154,42764001,4.79
559,2024-01-01,4462195890154,43451001,3.59
560,2024-01-01,4462195890154,43925001,2.08
561,2024-01-01,4462195890154,44145001,3.8
562,2024-01-01,4462195890154,42248001,1.58
563,2024-01-01,4462195890154,43774001,2.87
564,2024-01-01,2043755284480,42355001,4.43
565,2024-01-01,2043755284480,43542001,9.59
566,2024-01-01,2043755284480,43508001,10.55
567,2024-01-01,2043755284480,42329001,2.99
568,2024-01-01,2043755284480,43674001,3.41
569,2024-01-01,2043755284480,43127001,3.47
570,2024-01-01,2043755284480,43098001,2.96
571,2024-01-01,2043755284480,42844001,3.53
572,2024-01-01,2043755284480,44011001,4.39
573,2024-01-01,2043755284480,42656001,7.19
574,2024-01-01,2043755284480,43000001,3.53
575,2024-01-01,2043755284480,42872001,2.99
576,2024-01-01,2043755284480,42545001,10.79
577,2024-01-01,2043755284480,43944001,1.5
578,2024-01-01,2043755284480,43628001,7.19
579,2024-01-01,2043755284480,43637001,4.37
580,2024-01-01,2043755284480,43859001,6.23
581,2024-01-01,2043755284480,43542001,9.59
582,2024-01-01,189057481129,43988001,1.38
583,2024-01-01,189057481129,43522001,2.32
584,2024-01-01,189057481129,42402001,2.0
585,2024-01-01,393237655153,42780001,13.19
586,2024-01-01,393237655153,43930001,2.86
587,2024-01-01,393237655153,43525001,1.79
588,2024-01-01,393237655153,43509001,0.72
589,2024-01-01,393237655153,42139001,3.52
590,2024-01-01,393237655153,42658001,2.15
591,2024-01-01,393237655153,42254001,3.4
592,2024-01-01,3440759841164,42357001,4.43
593,2024-01-01,3440759841164,42356001,2.27
594,2024-01-01,3440759841164,42653001,3.95
595,2024-01-01,3440759841164,42521001,4.79
596,2024-01-01,3440759841164,42575001,4.79
597,2024-01-01,3440759841164,42521001,4.79
598,2024-01-01,3440759841164,42314001,2.57
599,2024-01-01,3440759841164,42314001,2.57
600,2024-01-01,3440759841164,42809001,5.39
601,2024-01-01,3440759841164,42974001,0.6
602,2024-01-01,3440759841164,42869001,2.99
603,2024-01-01,3440759841164,42860001,2.39
604,2024-01-01,3440759841164,43535001,9.59
605,2024-01-01,3440759841164,42261001,2.93
606,2024-01-01,3440759841164,42547001,2.63
607,2024-01-01,3440759841164,42412001,2.0
608,2024-01-01,3440759841164,42856001,3.59
