,Date,CustomerNumber,SKU,SalePrice
182,2024-01-01,7313919061915,42458001,6.75
183,2024-01-01,7313919061915,42878001,5.93
184,2024-01-01,7313919061915,42535001,6.78
185,2024-01-01,7313919061915,42263001,5.08
186,2024-01-01,7313919061915,44076001,2.36
187,2024-01-01,7313919061915,42771001,20.38
188,2024-01-01,7313919061915,42332001,4.74
189,2024-01-01,8121979595158,42356001,3.21
190,2024-01-01,8121979595158,42359001,6.27
191,2024-01-01,8121979595158,44083001,2.36
192,2024-01-01,8121979595158,43142001,4.79
193,2024-01-01,8121979595158,43492001,8.14
194,2024-01-01,8121979595158,42237001,1.7
195,2024-01-01,8121979595158,43821001,4.5
196,2024-01-01,8121979595158,42543001,3.72
197,2024-01-01,8121979595158,42806001,4.91
198,2024-01-01,8121979595158,43996001,3.76
199,2024-01-01,8121979595158,42466001,1.99
200,2024-01-01,8121979595158,42760001,10.2
201,2024-01-01,8121979595158,42589001,18.68
202,2024-01-01,8121979595158,43056001,3.93
203,2024-01-01,7214726336049,42360001,3.21
204,2024-01-01,7214726336049,42184001,5.1
205,2024-01-01,7214726336049,44087001,4.4
206,2024-01-01,7214726336049,43855001,3.4
207,2024-01-01,7214726336049,43597001,12.73
208,2024-01-01,7214726336049,43852001,2.87
209,2024-01-01,7214726336049,43696001,11.88
210,2024-01-01,7214726336049,43748001,3.21
211,2024-01-01,7214726336049,44148001,6.27
212,2024-01-01,7214726336049,42732001,4.91
213,2024-01-01,7214726336049,42433001,8.5
214,2024-01-01,7214726336049,43541001,9.33
215,2024-01-01,7214726336049,42499001,2.46
216,2024-01-01,7214726336049,42800001,3.72
217,2024-01-01,7214726336049,42983001,3.21
218,2024-01-01,7214726336049,42929001,6.1
219,2024-01-01,7214726336049,42849001,5.08
220,2024-01-01,7214726336049,42944001,2.6
221,2024-01-01,7214726336049,42513001,2.55
222,2024-01-01,7214726336049,43880001,4.4
223,2024-01-01,203288945349,44033001,1.85
224,2024-01-01,203288945349,42360001,3.21
225,2024-01-01,203288945349,43339001,2.19
226,2024-01-01,203288945349,43294001,1.85
227,2024-01-01,203288945349,43271001,2.87
228,2024-01-01,203288945349,42266001,5.59
229,2024-01-01,203288945349,44049001,3.35
230,2024-01-01,203288945349,43389001,6.44
231,2024-01-01,203288945349,42313001,3.89
232,2024-01-01,203288945349,44049001,3.35
233,2024-01-01,203288945349,42528001,6.78
234,2024-01-01,203288945349,42311001,3.89
235,2024-01-01,203288945349,44045001,2.19
236,2024-01-01,203288945349,42149001,13.58
237,2024-01-01,203288945349,43385001,6.44
238,2024-01-01,203288945349,42356001,3.21
239,2024-01-01,203288945349,42604001,17.83
240,2024-01-01,6645806909008,42357001,6.27
241,2024-01-01,6645806909008,42091001,11.88
242,2024-01-01,6645806909008,42442001,5.08
243,2024-01-01,6645806909008,42572001,6.78
244,2024-01-01,6645806909008,44123001,5.93
245,2024-01-01,6645806909008,44125001,5.93
246,2024-01-01,6645806909008,42312001,5.25
247,2024-01-01,6645806909008,42765001,20.38
248,2024-01-01,6645806909008,43482001,6.78
249,2024-01-01,6645806909008,44154001,18.68
250,2024-01-01,6645806909008,43624001,5.59
251,2024-01-01,6645806909008,43831001,1.92
252,2024-01-01,6645806909008,42662001,2.87
253,2024-01-01,6645806909008,43113001,2.58
254,2024-01-01,6645806909008,43194001,1.16
255,2024-01-01,6645806909008,42375001,5.27
256,2024-01-01,6645806909008,42338001,11.88
257,2024-01-01,6645806909008,42540001,3.72
258,2024-01-01,501467222824,42478001,2.21
259,2024-01-01,501467222824,42847001,2.02
260,2024-01-01,501467222824,42848001,3.38
261,2024-01-01,501467222824,43133001,3.79
262,2024-01-01,501467222824,42927001,6.1
263,2024-01-01,5038201735365,42355001,6.27
264,2024-01-01,5038201735365,42359001,6.27
265,2024-01-01,5038201735365,42932001,4.25
266,2024-01-01,5038201735365,42583001,7.29
267,2024-01-01,5038201735365,42577001,7.29
268,2024-01-01,5038201735365,43528001,8.48
269,2024-01-01,5038201735365,43185001,4.68
270,2024-01-01,5038201735365,42967001,1.68
271,2024-01-01,5038201735365,42169001,5.1
272,2024-01-01,5038201735365,43113001,2.58
273,2024-01-01,5038201735365,42735001,3.06
274,2024-01-01,5038201735365,42492001,2.57
275,2024-01-01,5038201735365,43954001,2.3
276,2024-01-01,5038201735365,43895001,5.47
277,2024-01-01,1390398185782,42501001,1.38
278,2024-01-01,1390398185782,43103001,2.26
279,2024-01-01,1390398185782,43795001,5.02
280,2024-01-01,1390398185782,42125001,3.09
281,2024-01-01,1390398185782,42667001,11.9
282,2024-01-01,1390398185782,43981001,1.02
283,2024-01-01,1390398185782,42559001,3.72
284,2024-01-01,1390398185782,42549001,3.72
285,2024-01-01,1390398185782,43740001,3.26
286,2024-01-01,1390398185782,43872001,2.87
287,2024-01-01,1390398185782,43874001,2.36
288,2024-01-01,1390398185782,42753001,2.84
289,2024-01-01,1390398185782,43912001,6.51
290,2024-01-01,1390398185782,42123001,5.39
291,2024-01-01,1390398185782,42264001,3.72
292,2024-01-01,1390398185782,43116001,2.91
293,2024-01-01,4012711749911,42355001,6.27
294,2024-01-01,4012711749911,42347001,3.72
295,2024-01-01,4012711749911,42445001,7.46
296,2024-01-01,4012711749911,42392001,5.08
297,2024-01-01,4012711749911,43529001,8.48
298,2024-01-01,4012711749911,43252001,2.28
299,2024-01-01,4012711749911,43782001,2.92
300,2024-01-01,4012711749911,43878001,5.36
301,2024-01-01,4012711749911,42995001,4.81
302,2024-01-01,3367825782571,42357001,6.27
303,2024-01-01,3367825782571,42358001,3.21
304,2024-01-01,3367825782571,42450001,5.08
305,2024-01-01,3367825782571,42572001,6.78
306,2024-01-01,3367825782571,42528001,6.78
307,2024-01-01,3367825782571,42314001,3.64
308,2024-01-01,3367825782571,42311001,3.89
309,2024-01-01,3367825782571,43258001,2.7
310,2024-01-01,3367825782571,44027001,1.34
311,2024-01-01,3367825782571,43030001,18.68
312,2024-01-01,3367825782571,42282001,13.58
313,2024-01-01,3367825782571,44102001,2.36
314,2024-01-01,3367825782571,44155001,11.2
315,2024-01-01,7598076717649,42358001,3.21
316,2024-01-01,7598076717649,42359001,6.27
317,2024-01-01,7598076717649,42915001,4.25
318,2024-01-01,7598076717649,42651001,5.59
319,2024-01-01,7598076717649,42563001,6.44
320,2024-01-01,7598076717649,42266001,5.59
321,2024-01-01,7598076717649,42778001,7.97
322,2024-01-01,7598076717649,43698001,24.12
323,2024-01-01,7598076717649,42407001,5.42
324,2024-01-01,7598076717649,43783001,1.51
325,2024-01-01,7598076717649,44087001,4.4
326,2024-01-01,7598076717649,43762001,5.85
327,2024-01-01,7598076717649,42424001,2.84
328,2024-01-01,7598076717649,43962001,2.19
329,2024-01-01,7598076717649,43556001,3.94
330,2024-01-01,9890658972322,42219001,3.23
331,2024-01-01,9890658972322,43920001,3.03
332,2024-01-01,9890658972322,42238001,1.7
333,2024-01-01,9890658972322,43221001,2.7
334,2024-01-01,9890658972322,43005001,26.16
335,2024-01-01,9890658972322,42519001,7.29
336,2024-01-01,9890658972322,42158001,2.91
337,2024-01-01,9890658972322,42380001,2.67
338,2024-01-01,9890658972322,43480001,6.78
339,2024-01-01,9890658972322,43047001,1.7
340,2024-01-01,9890658972322,43084001,5.64
341,2024-01-01,9890658972322,43586001,1.22
342,2024-01-01,9890658972322,43511001,1.12
343,2024-01-01,9890658972322,43239001,4.16
344,2024-01-01,9890658972322,43654001,2.46
345,2024-01-01,9890658972322,42200001,1.99
346,2024-01-01,9890658972322,42623001,5.08
347,2024-01-01,9890658972322,42437001,1.51
348,2024-01-01,9890658972322,42459001,2.23
349,2024-01-01,9890658972322,42869001,4.23
350,2024-01-01,9890658972322,43770001,0.9
351,2024-01-01,9890658972322,43889001,5.64
352,2024-01-01,9890658972322,42233001,5.1
353,2024-01-01,9890658972322,43708001,0.94
354,2024-01-01,9890658972322,43775001,5.93
355,2024-01-01,9890658972322,42503001,1.95
356,2024-01-01,9011129042776,42359001,6.27
357,2024-01-01,9011129042776,42359001,6.27
358,2024-01-01,5039128925608,42356001,3.21
359,2024-01-01,5039128925608,43739001,5.93
360,2024-01-01,5039128925608,42754001,6.78
361,2024-01-01,5039128925608,42872001,4.23
362,2024-01-01,5039128925608,43873001,3.04
363,2024-01-01,5039128925608,42384001,5.7
364,2024-01-01,5039128925608,43752001,5.08
365,2024-01-01,5039128925608,43109001,2.82
366,2024-01-01,5039128925608,43754001,2.55
367,2024-01-01,5039128925608,43432001,5.93
368,2024-01-01,5039128925608,43823001,3.08
369,2024-01-01,5039128925608,43560001,4.08
370,2024-01-01,5039128925608,42310001,1.68
371,2024-01-01,5039128925608,43589001,4.61
372,2024-01-01,5039128925608,43870001,7.29
373,2024-01-01,5039128925608,42317001,3.38
374,2024-01-01,5039128925608,43992001,1.33
375,2024-01-01,5039128925608,43790001,1.7
376,2024-01-01,9944580655018,42355001,6.27
377,2024-01-01,501467222824,42864001,4.25
378,2024-01-01,501467222824,43090001,2.62
379,2024-01-01,501467222824,43154001,1.26
380,2024-01-01,501467222824,43611001,1.85
381,2024-01-01,501467222824,43247001,11.88
382,2024-01-01,501467222824,42769001,6.78
383,2024-01-01,501467222824,42517001,7.29
384,2024-01-01,501467222824,43973001,2.19
385,2024-01-01,501467222824,42123001,5.39
386,2024-01-01,501467222824,42378001,4.69
387,2024-01-01,6494306794776,42355001,6.27
388,2024-01-01,6494306794776,42441001,7.46
389,2024-01-01,6494306794776,42939001,4.25
390,2024-01-01,6494306794776,42442001,5.08
391,2024-01-01,6494306794776,43528001,8.48
392,2024-01-01,6494306794776,42582001,7.29
393,2024-01-01,6494306794776,43464001,5.59
394,2024-01-01,6494306794776,43863001,2.87
395,2024-01-01,6494306794776,42645001,10.18
396,2024-01-01,6494306794776,43589001,4.61
397,2024-01-01,6494306794776,43695001,11.88
398,2024-01-01,6494306794776,43793001,4.22
399,2024-01-01,6494306794776,43731001,3.96
400,2024-01-01,6494306794776,43790001,1.7
401,2024-01-01,6494306794776,42200001,1.99
402,2024-01-01,6494306794776,44076001,2.36
403,2024-01-01,6494306794776,43535001,13.58
404,2024-01-01,6494306794776,43504001,11.88
405,2024-01-01,6494306794776,42981001,4.16
406,2024-01-01,6494306794776,42378001,4.69
407,2024-01-01,6494306794776,43756001,5.08
408,2024-01-01,6494306794776,43479001,5.08
409,2024-01-01,6494306794776,42278001,3.89
410,2024-01-01,6494306794776,42101001,12.39
411,2024-01-01,6494306794776,43178001,4.23
412,2024-01-01,6494306794776,42234001,5.1
413,2024-01-01,6494306794776,43251001,5.75
414,2024-01-01,6494306794776,42633001,13.07
415,2024-01-01,3980544758904,42356001,3.21
416,2024-01-01,3980544758904,42563001,6.44
417,2024-01-01,3980544758904,42915001,4.25
418,2024-01-01,3980544758904,42336001,4.23
419,2024-01-01,3980544758904,42528001,6.78
420,2024-01-01,3980544758904,42358001,3.21
421,2024-01-01,3268557809316,42459001,2.23
422,2024-01-01,3268557809316,43557001,2.06
423,2024-01-01,3268557809316,42677001,5.63
424,2024-01-01,3268557809316,43816001,4.61
425,2024-01-01,3268557809316,42394001,4.25
426,2024-01-01,3268557809316,43632001,8.48
427,2024-01-01,6900809083850,42360001,3.21
428,2024-01-01,6900809083850,42355001,6.27
429,2024-01-01,6900809083850,43737001,3.89
430,2024-01-01,6900809083850,43193001,3.21
431,2024-01-01,6900809083850,42745001,3.79
432,2024-01-01,6900809083850,43906001,3.14
433,2024-01-01,6900809083850,43815001,6.34
434,2024-01-01,6900809083850,42354001,14.77
435,2024-01-01,6900809083850,43132001,2.99
436,2024-01-01,6900809083850,42821001,7.46
437,2024-01-01,6900809083850,42829001,4.4
438,2024-01-01,6900809083850,42228001,2.77
439,2024-01-01,6900809083850,43101001,4.39
440,2024-01-01,6900809083850,43760001,6.72
441,2024-01-01,6900809083850,43753001,2.55
442,2024-01-01,6900809083850,43633001,8.48
443,2024-01-01,6900809083850,42352001,10.18
444,2024-01-01,6900809083850,43126001,4.06
445,2024-01-01,6900809083850,42214001,4.84
446,2024-01-01,6900809083850,42556001,3.72
447,2024-01-01,6900809083850,43917001,2.4
448,2024-01-01,6900809083850,43749001,5.08
449,2024-01-01,6900809083850,43868001,2.87
450,2024-01-01,6900809083850,42943001,6.1
451,2024-01-01,6900809083850,42247001,2.41
452,2024-01-01,6900809083850,43614001,10.18
453,2024-01-01,6900809083850,42728001,5.93
454,2024-01-01,6900809083850,42556001,3.72
455,2024-01-01,6900809083850,43553001,4.23
456,2024-01-01,6900809083850,43833001,3.06
457,2024-01-01,4743882105523,42359001,6.27
458,2024-01-01,4743882105523,42905001,7.46
459,2024-01-01,4743882105523,42920001,5.08
460,2024-01-01,4743882105523,42566001,6.44
461,2024-01-01,4743882105523,42314001,3.64
462,2024-01-01,4743882105523,43342001,2.19
463,2024-01-01,4743882105523,43254001,4.74
464,2024-01-01,4743882105523,43306001,4.23
465,2024-01-01,4743882105523,43017001,18.68
466,2024-01-01,4743882105523,42590001,18.68
467,2024-01-01,4743882105523,43842001,6.77
468,2024-01-01,4743882105523,43974001,2.19
469,2024-01-01,4743882105523,42505001,2.24
470,2024-01-01,4743882105523,42558001,3.72
471,2024-01-01,4743882105523,42972001,0.85
472,2024-01-01,4743882105523,43702001,24.12
473,2024-01-01,4743882105523,42198001,5.39
474,2024-01-01,4743882105523,42289001,13.58
475,2024-01-01,4743882105523,42377001,1.16
476,2024-01-01,5410840690216,42905001,7.46
477,2024-01-01,5410840690216,42930001,4.25
478,2024-01-01,2795276392515,42358001,3.21
479,2024-01-01,2795276392515,43617001,8.65
480,2024-01-01,2795276392515,43713001,4.18
481,2024-01-01,2795276392515,43442001,4.57
482,2024-01-01,2795276392515,43104001,2.82
483,2024-01-01,2795276392515,43740001,3.26
484,2024-01-01,2795276392515,43008001,2.87
485,2024-01-01,2795276392515,42129001,1.14
486,2024-01-01,2795276392515,42546001,3.72
487,2024-01-01,2795276392515,42463001,4.22
488,2024-01-01,2795276392515,43077001,2.43
489,2024-01-01,2795276392515,43864001,3.04
490,2024-01-01,2795276392515,42834001,1.09
491,2024-01-01,2795276392515,43978001,2.19
492,2024-01-01,2795276392515,43767001,4.98
493,2024-01-01,5631873526585,42356001,3.21
494,2024-01-01,5631873526585,42357001,6.27
495,2024-01-01,5631873526585,42896001,7.46
496,2024-01-01,5631873526585,42941001,4.25
497,2024-01-01,5631873526585,43399001,7.97
498,2024-01-01,5631873526585,43529001,8.48
499,2024-01-01,5631873526585,42851001,3.72
500,2024-01-01,5631873526585,42311001,3.89
501,2024-01-01,5631873526585,43312001,2.87
502,2024-01-01,5631873526585,43210001,37.38
503,2024-01-01,5631873526585,42604001,17.83
504,2024-01-01,5631873526585,43129001,4.91
505,2024-01-01,5631873526585,42538001,1.85
506,2024-01-01,5631873526585,42486001,1.89
507,2024-01-01,5631873526585,42383001,7.12
508,2024-01-01,5631873526585,42812001,4.06
509,2024-01-01,5631873526585,43111001,4.1
510,2024-01-01,5631873526585,42593001,18.68
511,2024-01-01,5631873526585,43519001,3.06
512,2024-01-01,5631873526585,43753001,2.55
513,2024-01-01,5631873526585,43929001,5.41
514,2024-01-01,5631873526585,42830001,1.39
515,2024-01-01,5631873526585,43640001,13.58
516,2024-01-01,5631873526585,43233001,3.03
517,2024-01-01,5631873526585,42715001,6.78
518,2024-01-01,5631873526585,43855001,3.4
519,2024-01-01,5631873526585,43095001,2.84
520,2024-01-01,5631873526585,43607001,8.14
521,2024-01-01,2502564497338,42358001,3.21
522,2024-01-01,2502564497338,44013001,3.89
523,2024-01-01,2502564497338,42914001,4.25
524,2024-01-01,2502564497338,42914001,4.25
525,2024-01-01,2502564497338,42526001,6.78
526,2024-01-01,2502564497338,42315001,6.78
527,2024-01-01,2502564497338,42975001,6.78
528,2024-01-01,2502564497338,42311001,3.89
529,2024-01-01,2502564497338,42313001,3.89
530,2024-01-01,2502564497338,43303001,5.42
531,2024-01-01,2502564497338,43377001,1.51
532,2024-01-01,2502564497338,44028001,1.34
533,2024-01-01,2502564497338,43373001,1.51
534,2024-01-01,2502564497338,43032001,38.23
535,2024-01-01,2502564497338,44112001,3.03
536,2024-01-01,2502564497338,43764001,2.84
537,2024-01-01,2502564497338,43430001,5.93
538,2024-01-01,2502564497338,42116001,4.13
539,2024-01-01,2502564497338,42105001,4.45
540,2024-01-01,2502564497338,43737001,3.89
541,2024-01-01,2502564497338,43862001,2.36
542,2024-01-01,2502564497338,43980001,0.97
543,2024-01-01,2502564497338,42502001,1.21
544,2024-01-01,2502564497338,42137001,6.14
545,2024-01-01,2502564497338,43421001,5.08
546,2024-01-01,2502564497338,43075001,6.15
547,2024-01-01,2502564497338,43945001,6.07
548,2024-01-01,2502564497338,43924001,2.98
549,2024-01-01,2502564497338,43155001,5.29
550,2024-01-01,5150228831665,43453001,5.08
551,2024-01-01,5150228831665,42271001,13.57
552,2024-01-01,5150228831665,42792001,7.12
553,2024-01-01,5150228831665,44066001,2.36
554,2024-01-01,5150228831665,44115001,4.0
555,2024-01-01,5150228831665,43076001,3.01
556,2024-01-01,5150228831665,42262001,1.97
557,2024-01-01,5150228831665,43770001,0.9
558,2024-01-01,5150228831665,42246001,2.77
559,2024-01-01,5150228831665,43118001,2.24
560,2024-01-01,5150228831665,42389001,4.25
561,2024-01-01,5150228831665,42694001,11.88
562,2024-01-01,5150228831665,43614001,10.18
563,2024-01-01,5150228831665,43518001,6.05
564,2024-01-01,5150228831665,42749001,0.92
565,2024-01-01,5150228831665,44119001,6.78
566,2024-01-01,5150228831665,43102001,6.54
567,2024-01-01,5150228831665,42738001,2.53
568,2024-01-01,5150228831665,42478001,2.21
569,2024-01-01,5150228831665,42164001,4.25
570,2024-01-01,5150228831665,43804001,3.01
571,2024-01-01,5150228831665,42507001,2.07
572,2024-01-01,5150228831665,42256001,4.64
573,2024-01-01,5150228831665,42823001,4.01
574,2024-01-01,5150228831665,42134001,4.86
575,2024-01-01,5150228831665,43986001,4.71
576,2024-01-01,5150228831665,42969001,1.68
577,2024-01-01,5150228831665,44121001,3.89
578,2024-01-01,5150228831665,42301001,11.2
579,2024-01-01,5150228831665,42765001,20.38
580,2024-01-01,1046784141557,42358001,3.21
581,2024-01-01,1046784141557,42355001,6.27
582,2024-01-01,5631873526585,42360001,3.21
583,2024-01-01,5631873526585,43055001,4.0
584,2024-01-01,5631873526585,42591001,18.68
585,2024-01-01,5631873526585,43723001,2.64
586,2024-01-01,5631873526585,43867001,3.04
587,2024-01-01,5631873526585,42507001,2.07
588,2024-01-01,5631873526585,42547001,3.72
589,2024-01-01,5631873526585,43167001,3.06
590,2024-01-01,5631873526585,43976001,2.19
591,2024-01-01,5631873526585,43418001,5.08
592,2024-01-01,5631873526585,43731001,3.96
593,2024-01-01,5631873526585,43519001,3.06
594,2024-01-01,5631873526585,42678001,3.77
595,2024-01-01,5631873526585,43172001,4.03
596,2024-01-01,5631873526585,42237001,1.7
597,2024-01-01,5631873526585,43417001,2.87
598,2024-01-01,5631873526585,43117001,0.95
599,2024-01-01,5631873526585,42695001,6.61
600,2024-01-01,5631873526585,42811001,2.87
601,2024-01-01,5631873526585,44117001,1.12
602,2024-01-01,5631873526585,42342001,11.88
603,2024-01-01,5631873526585,42435001,1.51
604,2024-01-01,5631873526585,42304001,8.14
605,2024-01-01,5631873526585,42200001,1.99
606,2024-01-01,5631873526585,43125001,4.06
607,2024-01-01,5631873526585,42927001,6.1
